50F6096D-7C98-4C78-9A1D-C5A1833B6A88,AmiTcgNvflagSample
7EB7126D-C45E-4BD0-9357-7F507C5C9CF9,RomLayoutPei
2817F36D-AC34-4CD4-9BBA-B22DBD100DCD,SkSmi
8624F36D-6DE0-44C3-8322-74AD419D3A90,AmdErrorLogDxe
D4F9FE6D-1696-462A-AC07-C009D1A0189A,IdeConfigSetup
D919136E-865C-4B10-B099-5D897CFEDE08,AmdCpmInitPeim
7172526E-F691-4B01-AE22-A19FCC35F651,FchTacomaDsdt
7750576E-EBB3-454B-887C-6521B3CD34A5,AmdMemoryHobInfoPeim
B65F896E-6E6D-4D5A-8BCE-2E458E971D6C,AmdPspPeiV2Rpl
4E948E6E-1E37-4D26-8CE5-7432FAFE4C96,SkSpdTransferPei
01CF676F-6F01-4FA3-9789-B6322D890394,AmdCcxZen4Pei
EC3A9E6F-9691-4D84-B00D-3E55472807EA,AmdFabricRplPei
7A54B36F-F745-462C-B11F-16E03E52B617,SkSpdTransferDxe
858EBE6F-360F-415B-B7DC-463AAEB03412,TcgLegacy
A9626A70-A4AC-4B9B-8396-8C931E11904F,AmdCpmPmfDxe
DCDED170-9AAD-4E64-BDD1-F55FA86E75B1,ApobPhxDxe
FE612B72-203C-47B1-8560-A66D946EB371,AMITSESetupData
369DE372-AB36-4CE1-8E45-8806B76DD70F,PspResource
ADB99273-4FA6-4943-BBBF-565E7CFE9004,AmdFabricRplDxe
A210F973-229D-4F4D-AA37-9895E6C9EABA,DpcDxe
177B2C74-9674-45F4-AAEB-43F5506AE0FE,SkPostMessageDxe
92ABFB76-D724-4585-A513-EB5FF3EB1C5D,AmdCpmSharedBPei
52715B77-04A5-487A-B980-CDC371B5BEC8,SkPostErrPei
1C8B7F78-1699-40E6-AF33-9B995D16B043,PiSmmCommunicationPei
2F8B0F79-3FD1-49C2-BA96-F3FDF9AA140C,SkPostPlatfromErrDxe
729B3079-8913-4E12-AFEF-2CA264799469,AmdAcpiDxe
C0696C7B-5959-423F-9454-5B6A47E2356C,BaseBoardSmi
AA1AA47C-3668-4F75-B51B-0C1C6499764C,AmiGetPstatesZen4
BD161D7D-C946-4FD9-8F01-C6B77BA5FE0D,AmiGetPstatesZen5
AD3D267D-50E1-4B94-95D3-1025EF5B8391,SecFlashUpdDXE
628A497D-2BF6-4264-8741-069DBD3399D6,ConSplitter
CC9F5B7E-254B-4F8A-A648-034A40AEDA35,PlatformCustomizePei
E2AA867F-70DE-492A-B25A-77B3055024CB,CbsBaseDxePHX
D6A2CB7F-6A18-4E2F-B43B-9920A733700A,DxeCore
37A01080-2346-4A54-9900-D22B7B687C22,SmmPciRbIo
395B0181-C9B9-4E2E-A82E-6B0D027119F9,AmdCcxZen5Smm
19F00F81-D020-457A-AEB2-BACB2064DC35,PostLedControlPei
EBF32B81-B631-4271-BC69-E22AE2B3707C,SkOcDxe
0718AD81-F26A-4850-A6EC-F268E309D707,Tpm20PlatformDxe
8F4B8F82-9B91-4028-86E6-F4DB7D4C1DFF,Bds
2709A182-0DDA-4A91-BA53-11032B713633,AmiPspOfbd
C96C3984-429E-4FAD-8A61-C1E86BA43BF8,AmdNbioIOMMUDxe
A6442A85-7E2A-4A4F-B26B-98E1E64C221F,AmdMpmSensor
AEC7B585-9AFC-400B-A8C5-78E135EFF845,ApobRplDxe
EEE4E585-0585-4091-A89F-CAB51F6FCF3E,FchYuntaiPei
1A1E4886-9517-440E-9FDE-3BE44CEE2136,CpuDxe
79AA6086-035A-4AD9-A89A-A6D5AA27F0E2,NbPei
6141E486-7543-4F1A-A579-FF532ED78E75,ResetSystemPei
69110D87-9BB3-47FC-B412-22E4F135AE38,AmdCpmMemEyeToolDxe
17F76387-DE12-4E59-A107-485BB133B4D6,SecureBioDxe
733A7387-B758-443C-B880-E1EA51497252,AmdCpmSharedBDxe
EE911B88-39E3-4F56-B94C-64FFF5B53A3B,AmdCpmABRecoveryPeim
CE7E8F88-9D27-46C9-B633-21F8B8712071,BaseBoardPei
31AD0D89-75B3-4CF3-A1C2-877394EDC601,AmdNbioIOMMURPLPei
4DF53F89-D421-4F9D-8392-BE3BECC6288E,AhciInt13Dxe
B824EA89-8BF6-4ED5-9858-53B274F6111F,SkOcRplDxe
3237418A-478C-4700-B59F-768E2CCBC726,CmosDxe
2785ED8A-795F-43A1-AE2D-6BFFECCBA646,AcpiUpdateCpuInfo
FA20568B-548B-4B2B-81EF-1BA08D4A3CEC,BootScriptExecutorDxe
00160F8D-2B35-4DF2-BBE0-B272A8D631F0,FirmwarePerformanceDxe
88F6ED8D-7D6E-40EB-84B4-D66FBDDCE5C0,AmdMemSmbiosV2PhxPei
99B0F38D-1F27-4F46-9F44-42D694722882,AmdCpmMemEyeToolSmm
B9B0F38D-1F27-4F46-9F44-42D694729882,AmdCpmOemSmm
34989D8E-930A-4A95-AB04-2E6CFDFF6631,TcgPei
A2AA0A8F-43D5-4B21-A26B-5D02476AD457,AmdCcxZen5Pei
56FC768F-B603-4454-8083-BFE98D6084F9,GnbPei
C681ED8F-FC2E-41A4-8F3F-2C2A1961A81B,FchProm21Pei
0C375A90-4C4C-4428-8EA0-531BE8959BF7,FlashDriverSmm
8E09C390-1B30-415E-AF5C-D42AB0160F8C,AmiCbsDxe
B7D19491-E55A-470D-8508-85A5DFA41974,SbDxe
76D5CF91-0C55-434E-97C2-D2825C82E610,OA3
529D3F93-E8E9-4E73-B1E1-BDF6A9D50113,ArpDxe
87C3E993-B28D-4226-89C9-120DBC92ACBF,SmBusSmm
4B6E1294-08D2-4131-83E4-14BE9FCD42C1,AmdMemRestorePei
75472C94-6221-4CF2-9EC7-1462CB726B1B,AmdSocAm5PhxDxe
57E56594-CE95-46AD-9531-3C49310CA7CE,Ofbd
3780B594-32A4-4593-B8CE-8A3F404F61F4,PlatformToDriver
CAC3FB95-33F5-4596-818B-68E024DDB67B,IsSecRecoveryPEI
D4395796-6F4C-4C6B-B9D1-92DAA7199A84,AmiRedFishApi
E566B097-4378-485F-91D0-1C097C190CE2,PowerButton
67451698-1825-4AC5-999D-F350CC7D5D72,CryptoPPI
679E3A98-341D-464F-8D78-3CE744F0BEB7,FchYuntaiSsdt
C0A8BD98-DED0-4313-9970-6FE2794CD157,AmdCpmOemInitPeim
99F03B99-98D8-49DD-A8D3-3219D0FFE41E,Mtftp6Dxe
0135229A-EBB5-4A21-957D-1D20057CF751,TCMPEI
0135229A-EBB5-4A21-957D-1D20057CF752,TCMDXE
7721929A-D56A-450D-2501-8EA51FA61974,SbCmos
2486829B-D3F3-47EC-827A-FC104907FC5C,SmmGenericSio
DE3E049C-A218-4891-7469-4FC0AE853298,AmdCpmGpioInitPeim
DE3E049C-A218-4891-8658-4FC0AE853298,AmdCpmDisplayFeaturePeim
34891F9C-54DA-44EA-8313-CAB8AAB1BD0C,FchProm21SsdtDxe
DE3D7A9C-A218-4891-7469-4FC0AE853298,AmdCpmPcieInitPeim
671AC69C-AF3A-47F1-884F-A4B04B257057,AmdPspPeiV2Phx
A5A6C69C-B50F-4157-801C-4ED786A55370,AmdCcxZen4Dxe
75BA309D-5DFD-49BF-ACE8-28B39B52BDF7,CbsBasePeiRPL
95E3669D-34BE-4775-A651-7EA41B69D89E,Dhcp6Dxe
EDADEB9D-DDBA-48BD-9D22-C1C169C8C5C6,CpuMpPei
21891A9E-763E-4377-8841-8D5C90D88C51,NetworkStackSetupScreen
1FA1F39E-FEFF-4AAE-BD7B-38A070A3B609,PartitionDxe
968C1D9F-80C4-43B7-8CAE-668AA56C4E71,SmbiosPeim
4F1F379F-2A62-48BB-AC34-D3F135C6E2B7,PcatSingleSegmentPciCfg2Pei
3C1DE39F-D207-408A-AACC-731CFB7F1DD7,PciBus
4D3708A0-6D9B-47D3-AD87-E80C781BC0A7,AmdApcbDxeV3
613799A1-77E6-4ECE-9ADA-D862F54A5AD6,ApobGnrDxe
04EAAAA1-29A1-11D7-8838-00500473D4EB,UsbRtSmm
510DF6A1-B6C1-4948-AEE7-59F220F898BD,SataController
E53734A3-E594-4C25-B1A2-081445650F7F,SmmChildDispatcher2
AFB436A3-CE6E-4106-BFA8-ECF7EB1B6486,SkPttDxe
5E9CABA3-F2B1-497A-ADAC-24F575E9CDE9,TcgDxe
CEF5B9A3-476D-497F-9FDC-E98143E0422C,NVAR store
BCFEEAA3-F3BC-4196-B9A6-AE569A6C0033,SmuV13Pei
A51BC7A4-0ED6-44C2-B5FB-B86FDE077DE1,AmiSetupNVLockDxe
D432C4A5-D473-4067-9CF7-02CE92A3CBFD,FchProm21Dxe
750890A6-7ACF-4F4F-81BD-B400C2BEA95A,AcpiModeEnable
F7FDE4A6-294C-493C-B50F-9734553BB757,CapsuleX64
F69BA5A7-BC88-4C62-A277-1C30EDBB658C,AmdSocAm5GnrSmm
